Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Marital,Spent,Family_Size,col1,col2,col3,col4,clusters
1,23661,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,460,3,23,3,2.567116189,-1.275481371,0.362568149,0.659206781,2
1,79761,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,458,2,605,2,-1.803582326,0.209901479,-0.787832823,-0.401945698,0
0,7500,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,718,2,57,2,2.337835461,-0.814205243,0.394795278,0.50279251,2
0,73455,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,659,0,2088,1,-3.614285676,-0.920542148,-0.5419872,1.298884432,0
0,64961,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,350,3,1009,3,-1.102549452,0.889752724,-1.159340958,1.694766615,0
0,22804,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,570,2,26,2,2.495604138,-1.473450424,0.502029233,1.320720931,2
0,73687,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,690,1,1627,2,-3.595721879,-1.184748028,0.978974402,-1.888637871,3
1,31686,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,849,1,17,4,2.774783048,-0.105488336,-1.161760644,-1.434257458,1
0,80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,498,1,1690,3,-1.319799768,0.193833298,1.656023248,-0.822309229,3
1,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,236,1,2126,2,-3.164392321,-0.655074563,0.353604167,1.843434669,0
1,31160,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,617,2,64,2,2.176596047,-1.305929127,0.514678474,0.673407412,2
0,29938,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,658,2,26,2,2.01349678,-1.604255076,-0.008877698,0.382586302,2
0,102692,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,482,0,1112,1,-4.868836349,-0.678275972,1.591539433,-1.81550264,3
2,26490,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,258,3,210,2,0.85123361,-0.953687495,0.751341537,2.316153017,2
1,30899,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,279,2,33,2,1.996338358,-1.301022092,1.108655668,0.503284682,2
0,45989,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,288,2,322,2,-0.249161179,0.643061321,-0.649069133,1.722262091,0
0,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,454,2,44,3,2.392669763,0.622402492,-0.704212179,1.350517955,1
1,40737,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,582,2,17,4,3.538070976,0.108934118,-0.370886023,-0.942691337,1
0,15287,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,276,0,31,2,1.982444504,-1.276557212,2.791016356,0.126784462,2
1,44159,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,891,1,275,3,1.145203834,-0.261218894,-0.866229791,0.383446956,1
1,37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,320,1,25,3,2.59883765,-0.97100188,1.22691643,0.085920157,2
0,80124,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,900,1,1495,2,-3.017743187,-1.502931918,-1.511519321,-0.553426986,0
0,72940,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,528,1,981,2,-1.79358091,-1.454811291,-0.388478726,-0.888218869,0
0,22070,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,458,3,67,3,2.16842499,-0.921249364,0.519346577,-0.214599278,2
0,69267,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,258,2,1635,1,-2.026163931,-0.787936379,2.832260656,-0.024874085,3
1,31788,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,802,2,60,2,1.838814527,-1.117350745,0.481549467,1.520769377,2
1,61905,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,815,3,231,3,0.334553393,0.004792089,-1.094293971,-1.627348403,1
0,29315,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,878,1,48,4,2.641883311,0.721680857,-1.414522719,-0.768815288,1
0,33378,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,511,0,99,3,2.241482029,0.478632728,-0.017604218,-0.640638768,1
0,60714,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,375,2,957,1,-2.549275964,-0.332142192,2.100019821,0.394935147,3
1,77882,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,843,3,818,2,-1.531862146,-1.89189635,-1.294741671,-0.665465387,0
1,69867,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,393,2,925,1,-2.756083622,-1.702303959,1.592497218,-0.658013335,3
1,63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,469,0,908,2,-1.650471095,0.894857756,-0.016833759,0.244198061,0
2,24480,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,664,1,102,3,2.337088829,-0.642560158,0.482914202,-0.178410173,2
0,37760,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,236,3,317,2,0.364983278,-0.48712147,1.16225897,0.618944118,2
1,65640,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,726,3,461,3,-0.734745245,0.024763669,-2.090428089,0.299209433,0
1,44319,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,830,1,37,4,2.287726653,0.014894748,-1.214914511,-1.842560685,1
0,30631,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,699,1,70,3,2.116741237,-1.155569021,-0.262019005,0.630638888,2
0,75278,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,387,3,930,2,-2.572002002,-0.271294417,-0.134509537,0.065212322,0
0,79946,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,1062,0,1478,1,-3.458432423,-1.788658827,-0.732814988,-1.513029846,0
1,35416,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,522,0,390,1,0.099615333,-0.534160522,1.366709514,0.721177164,2
2,32414,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,455,3,52,2,1.493498352,-1.831404211,0.97368763,-0.167049213,2
0,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,719,3,137,3,1.947697478,-0.493676531,-0.469444298,0.980703629,2
0,82497,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,297,1,1919,2,-3.066993037,-0.642864654,0.324070916,0.239766551,3
0,16626,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,738,3,68,4,3.755709889,0.036882179,-0.295768103,0.996216391,2
0,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,695,3,25,4,2.818064012,-0.319633748,-1.088262209,-1.314485355,1
2,35388,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,542,0,32,2,2.038379537,-1.837690214,1.083140526,-0.806115583,2
1,42386,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,371,3,100,3,2.075403631,-0.724731804,0.677921384,0.714843017,2
0,68627,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,693,2,825,1,-1.76276751,-2.201938607,-0.856821026,0.033889441,0
0,35246,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,829,0,62,3,1.939381998,0.372946414,-1.004451043,-0.88938502,1
2,58821,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,702,3,728,3,-0.845666476,0.938272183,-0.808334585,-0.214506688,0
1,46377,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,726,1,90,3,1.452415996,-1.50853907,-0.91716229,0.667653988,1
0,39747,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,826,2,273,2,1.351376522,-0.610504217,0.160397096,-0.019341187,2
0,23976,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,719,3,66,3,2.279044759,-0.576263287,-0.314864894,0.883384756,2
1,80950,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,445,1,1213,2,-3.102580237,-0.586510649,-0.122476284,0.121489423,0
0,27038,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,254,0,107,1,0.811133797,-1.476209264,3.223147242,0.526764058,2
0,77457,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,846,2,1157,1,-2.861161043,-1.951014461,-1.656851095,0.868849377,0
1,64100,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,640,1,546,3,-0.5115978,0.892959616,-0.873834724,0.789400211,0
1,42670,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,475,3,241,2,0.053278198,-1.454224774,0.374662185,-0.238696372,2
0,12571,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,741,0,53,2,2.07710504,-0.88166592,0.111901327,0.788138611,2
0,22574,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,659,1,37,5,3.829735377,0.848154264,-0.835218283,-1.215065459,1
1,70893,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,511,2,1508,1,-3.223680063,-0.957379819,0.149871646,0.432843805,0
1,28839,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,1030,3,32,4,2.661796769,-0.199310361,-2.309804919,0.118474786,1
0,40321,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,568,1,102,4,2.396355917,0.69498808,-0.760659194,-0.129304379,1
0,66503,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,219,2,401,2,-0.433276355,-0.560149688,0.502966057,0.335448074,0
0,30833,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,555,1,28,4,2.562387436,0.179668183,-0.834861322,-0.866544926,1
0,34421,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,365,1,30,3,2.354672971,-1.091577339,0.289178721,1.304163854,2
1,47025,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,968,0,20,3,2.357821251,-0.866479965,-0.822901336,-2.396873432,1
0,62187,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,485,1,1283,2,-2.218705114,-1.046018037,-0.068269344,0.354016361,0
1,14849,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,396,0,65,2,2.366348792,-0.833608976,1.54372907,0.155253872,2
0,27255,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,550,1,37,3,2.402105677,-1.316406504,0.555150282,-1.011987993,2
1,54432,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,606,1,38,5,2.91347795,0.299145286,-1.438081325,-1.252894999,1
1,29999,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,402,2,160,2,1.858350089,-0.322649788,1.4589164,0.092012454,2
0,24072,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,464,2,23,2,2.424891812,-1.5823487,0.498520209,1.540731208,2
1,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,671,2,71,1,0.579871188,-2.616371757,0.008723438,0.22619964,2
1,35178,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,632,1,59,3,1.942110872,-1.51016212,1.966525647,-1.849637221,2
0,22010,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,539,3,33,3,2.630129736,-0.773450494,0.262037253,0.783860365,2
0,75693,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,156,0,1442,1,-3.366126976,-0.088129154,3.184486576,-0.970007685,3
0,30675,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,338,1,62,3,2.419526161,-0.983292412,1.051236166,-0.330502851,2
0,83003,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,420,3,1674,2,-3.528096789,-0.323155893,1.525933192,-0.732288473,3
0,68655,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,274,2,1538,1,-3.067274659,-0.834915217,-0.030166904,2.284859453,0
0,41411,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,551,0,139,1,0.329631901,-2.03463817,0.879885393,-0.779212085,2
1,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,522,3,507,3,-0.858187537,0.377729559,-1.408440268,0.670120862,0
2,27190,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,585,3,18,3,2.483551361,-1.501541161,2.18152791,-1.24350312,2
0,82623,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,642,0,940,1,-2.776286963,-2.07707608,-0.625650965,0.011593693,0
0,44300,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,532,1,42,4,2.415298216,0.38367253,-1.003574142,0.001812725,1
0,84835,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,890,0,1190,1,-3.003764007,-2.064937436,0.820541692,-2.726741087,3
0,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,352,0,44,3,2.427631845,0.552531582,0.417652555,-0.503919382,1
1,33181,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,783,1,16,3,2.369167917,-1.680492595,-0.679413791,0.725836178,2
0,71952,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,632,1,1443,3,-1.538668165,0.448103012,-0.763985388,1.096755104,0
1,69759,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,659,2,1029,1,-2.343534286,-1.238626017,1.523117144,-0.806420509,3
0,72099,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,293,1,1188,2,-2.527092354,-0.918890617,0.001246289,-0.296013147,0
0,38643,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,691,2,49,3,2.487175259,0.170054761,-0.389374356,2.108102238,2
0,50737,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,667,1,99,3,1.079382213,-0.30601219,-1.140632583,-0.145586597,1
1,68462,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,339,1,1670,2,-2.374079866,-1.145158293,0.284786853,-0.73052667,3
1,65073,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,590,1,900,2,-1.277696987,-1.103738302,-0.097400865,2.847315711,0
0,78618,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,264,1,2153,2,-3.71123593,-0.387806736,-0.242190055,1.696919888,0
1,62187,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,804,0,636,2,-1.235524578,0.509818251,-0.881867527,-1.149004604,0
0,28442,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,778,1,57,4,2.699815188,-0.472851151,-0.874310609,-0.409360035,1
1,37717,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,320,1,25,3,2.59883765,-0.97100188,1.22691643,0.085920157,2
0,54803,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,226,2,693,2,-1.158343492,0.828526705,-0.192011801,1.074665574,0
0,79530,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,495,1,1348,2,-3.663799215,-0.629899964,-0.650680017,0.681977958,0
0,31615,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,433,0,51,2,1.930528284,-1.118529978,0.635130739,1.157229192,2
0,72025,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,314,3,1932,2,-2.482096736,-0.654912647,0.128363517,0.48220116,0
1,52614,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,4,2,990,2,-0.573186945,0.785060082,0.978250265,1.546531209,0
2,35684,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,835,1,30,3,2.262356847,-1.752037363,-0.485161358,-0.05932812,2
1,29548,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,599,2,29,2,1.732132101,-2.124540963,-0.043800034,0.324918229,2
1,38578,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,531,2,73,3,2.071775915,0.506105046,1.864219894,-2.005318745,2
0,22585,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,435,2,81,1,1.13650396,-2.033022003,2.929385658,-0.404916195,2
0,30279,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,357,2,37,2,2.168440228,-1.435278847,1.199030958,-0.029980997,2
1,66426,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,399,3,1377,3,-1.45545746,0.996214108,-0.252508829,-0.418033111,0
0,30822,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,523,2,51,2,2.04310439,-1.621699453,0.035296056,1.712907492,2
1,33581,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,571,1,17,4,3.52460691,-0.827377135,0.284873237,-0.372158223,2
0,19986,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,676,1,22,3,2.667413395,-1.55920783,-0.292364296,0.66458145,2
0,27421,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,339,0,324,1,0.266346756,-0.799424968,1.751912171,-0.195629281,2
1,36143,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,812,2,19,2,1.60182412,-2.553884088,-0.59620952,-0.619766751,2
0,10245,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,493,2,41,2,2.119045384,-1.372711422,0.632641527,0.183282884,2
1,43795,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,647,3,492,3,0.044930142,0.988114185,1.378152179,-1.664618674,1
0,38823,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,235,3,114,3,1.257319599,0.038437328,-0.244390583,0.949273731,1
0,90300,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,783,3,1738,2,-3.461199095,-1.357551933,-1.187176189,-0.983503555,0
1,62499,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,613,3,222,3,0.692919955,-0.758723107,-0.249061032,-1.071273624,1
0,74293,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,818,2,1127,1,-2.360141652,-1.723932349,-1.030173294,0.454192092,0
1,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,466,1,209,2,0.269639056,-1.196127898,0.224543554,1.325050573,2
1,70777,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,779,1,787,3,-1.58474139,0.981735122,-1.866818486,0.022802416,0
1,68682,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,519,3,1598,2,-3.279996976,-0.827384914,-0.567447686,0.856042471,0
0,15345,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,236,3,47,3,2.450977516,-0.71386305,2.483288984,0.534817881,2
0,23442,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,351,2,27,2,2.181926915,-1.502094658,0.63865759,1.482673941,2
2,14515,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,247,3,96,3,2.171929588,-0.154760394,2.624542726,0.881649776,2
2,31395,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,440,0,64,3,2.298210046,0.5760369,0.072218894,0.401134734,1
0,75276,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,263,3,1040,2,-2.391486996,0.216185586,0.822083654,-0.014846572,3
0,42373,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,585,2,163,3,1.662249207,0.971982691,-1.02054384,0.730801928,1
0,30507,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,665,3,343,2,0.620250164,-1.219090994,0.248342348,0.163896125,2
0,48006,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,972,1,41,4,2.350868461,-0.340534719,-1.975191512,-1.01166482,1
1,27213,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,235,2,70,2,1.812743498,-0.659279736,3.257489497,-0.497420256,2
1,65808,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,873,0,272,3,0.926837476,0.586583191,-0.620865738,-2.430304205,1
1,30351,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,515,3,46,3,2.604471336,-0.930104523,0.827476523,-0.065180619,2
2,23616,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,314,2,79,2,1.911259224,-0.991042019,2.809956359,0.820275396,2
0,46923,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,227,2,369,2,0.612422349,0.185653658,0.797795633,2.172256721,2
1,75865,0,0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,813,1,1242,2,-2.653777876,-1.433534096,-1.444690399,0.204932972,0
2,19789,1,0,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,682,3,78,3,2.294336602,-1.056552372,0.137075052,-0.429281632,2
0,80134,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,768,3,1378,2,-2.634204316,-1.00643117,-0.695887717,-0.622955294,0
0,91065,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,411,2,1474,1,-4.390598318,-0.605263946,1.732756874,-0.416984492,3
1,37401,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,879,1,48,3,2.247494979,-1.245336825,-0.065534824,-1.386604874,1
0,30096,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,865,1,45,3,2.159228934,-1.550739166,-0.480766022,-0.888218272,1
1,18492,1,0,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,849,3,10,3,2.965895309,-1.648060716,-0.508239995,0.830201229,2
1,82584,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,1,454,1,1435,2,-2.936313294,-1.23055844,1.256095353,-1.254798204,3
1,93027,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,461,1,2119,2,-4.089675478,-0.735474165,-0.313259731,0.984146858,0
0,92910,0,0,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,837,1,1795,2,-4.314387169,-0.616712328,-1.418925362,-0.548771828,0
0,75433,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,847,1,1188,3,-0.939419512,-0.351197074,-0.764672548,-0.91923733,0
2,10404,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,818,3,43,3,2.596106363,-1.599132708,-0.465786331,0.113488995,2
1,84865,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,1,606,2,1688,1,-3.047160889,-1.598917933,1.690777515,-1.646920832,3
0,30015,1,0,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,756,2,57,2,1.764225049,-1.745611707,-0.20015154,-0.451290236,2
1,50943,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,530,3,46,3,1.264092684,-0.539123174,-0.973817257,0.074793794,1
0,67272,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,713,0,733,2,-1.560705264,0.905126768,-0.566924061,-1.560057795,0
1,51529,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,548,0,467,2,-0.073042223,0.828511596,0.737191359,-1.140985446,1
1,32011,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,592,1,122,3,2.067641149,-0.539549763,0.036201031,1.108720368,2
2,7500,1,0,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,0,541,1,36,3,2.98553784,-0.96061497,0.534857952,1.452746335,2
0,28691,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,455,1,34,3,2.494208501,-1.080390615,0.462856956,0.582080865,2
1,56223,0,1,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,0,712,1,156,3,0.536737888,-0.194305854,-1.462069721,-0.105484108,1
0,18100,0,0,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,517,1,14,2,1.495135431,-2.136315618,0.48577672,-0.547094699,2
0,30279,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,357,2,37,2,2.168440228,-1.435278847,1.199030958,-0.029980997,2
2,20130,0,0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,799,1,34,2,1.882631738,-2.086512545,-0.039844318,1.226634444,2
0,23295,0,0,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,0,552,0,20,1,1.478268183,-2.190653089,0.808969973,0.958014661,2
1,42618,1,0,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,611,0,192,2,1.432105627,-0.731073835,0.499231805,1.094794072,2
0,81246,0,0,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,721,2,1379,1,-2.966489241,-1.685331806,-1.233428597,1.118461088,0
