Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Marital,Spent,Family_Size,col1,col2,col3,col4
1,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,556,2,38,3,2.3985084750590344,-0.06546798966028235,-0.5991064863776511,0.5040741073556155
1,18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,277,2,35,1,0.9840074152872471,-2.38737254036507,3.1157464311191916,-0.8221052249428135
0,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,582,3,53,3,2.6483213810284494,-1.0817041273254193,-0.15364550600868332,1.69821485276049
0,44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,941,1,65,3,1.3650213479708102,-0.6484122378555954,-1.9790327043765177,0.4067923469953181
0,77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,800,3,1101,2,-2.739440711850415,-1.301299004070625,-1.2902967100113134,-0.7190262148082575
0,70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,453,1,1198,2,-2.38037422471942,-1.1080228741555795,-0.7037852251309097,0.6919440385649857
2,52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,1062,2,17,4,3.4293913867659134,-0.4193263289699693,-1.1689401573441045,-2.4455545510595296
1,83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,677,1,1615,2,-3.5556467087880086,-0.491662783932836,-0.5687087811078215,0.7905593310805538
1,44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,601,0,285,2,0.5393950972973167,-0.05179187061286276,0.21050862240202203,-1.0350067425386107
2,45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,1031,3,114,3,1.4487424222242369,-2.0501943005615817,-1.8863989910073755,0.5947970568077504
0,72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,676,1,1047,2,-2.1965627806047454,-1.463406914257445,-1.0685849560322283,0.029603896669167455
1,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,479,1,185,3,2.021706033625929,0.1884989270688359,0.9694639364042931,0.1868185868818369
0,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,443,3,189,3,1.8713616368947181,0.2234593859018819,0.5239843239502531,0.7504509260566049
1,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,213,1,1753,2,-2.819485179224292,-0.7705121522209707,0.09910030109449233,1.2396425058108296
1,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,770,3,17,3,2.640377871276215,-1.49944274630622,-0.3846764222121672,0.6552332395175882
2,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,479,0,1588,2,-1.468744146943551,0.2991400535715588,0.7208447980231111,-1.5130857947385805
0,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,493,3,22,3,2.462407519362874,-1.1226348690416263,0.03754548734124228,1.1419380870906175
0,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,829,2,19,1,0.9623790213059246,-2.9139015149570935,-0.43271177898402735,-0.1878898068013873
2,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,613,1,69,3,2.315346984055252,-1.1136439894622,0.3272753335424669,-0.057673344924967215
1,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,460,3,23,3,2.567116189328141,-1.2754813706261834,0.3625681485491501,0.6592067805732819
1,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,458,2,605,2,-1.8035823263024733,0.20990147907356602,-0.7878328229502688,-0.40194569792101104
0,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,718,2,57,2,2.3378354612391923,-0.8142052426105477,0.39479527847442014,0.5027925095978273
0,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,659,0,2088,1,-3.6142856761157933,-0.9205421483571207,-0.5419872004532194,1.2988844316030943
0,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,350,3,1009,3,-1.102549452490566,0.8897527243385019,-1.1593409581841467,1.6947666145183367
0,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,570,2,26,2,2.495604137889009,-1.4734504244673345,0.502029233190063,1.3207209307345946
0,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,690,1,1627,2,-3.5957218790622876,-1.1847480276103808,0.9789744020472572,-1.8886378710614515
1,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,849,1,17,4,2.774783048460991,-0.10548833648145269,-1.1617606438639416,-1.4342574575835294
0,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,498,1,1690,3,-1.3197997682370644,0.19383329765136828,1.6560232476282535,-0.8223092288571917
1,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,236,1,2126,2,-3.164392320996409,-0.6550745630381257,0.3536041674015499,1.843434669454177
1,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,617,2,64,2,2.176596047236908,-1.3059291274581843,0.5146784738032466,0.6734074124518032
0,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,658,2,26,2,2.013496780404227,-1.6042550761898637,-0.008877698139973793,0.3825863021880958
0,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,482,0,1112,1,-4.868836349483047,-0.6782759720619028,1.5915394331734214,-1.8155026400010497
2,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,258,3,210,2,0.8512336103319035,-0.9536874954778516,0.7513415368678658,2.3161530166715107
1,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,279,2,33,2,1.9963383575204983,-1.3010220920329458,1.1086556681235984,0.5032846823982818
0,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,288,2,322,2,-0.24916117913911406,0.6430613208377898,-0.6490691334257743,1.7222620908543134
0,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,454,2,44,3,2.392669763000634,0.6224024917563182,-0.7042121789924173,1.3505179545819186
1,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,582,2,17,4,3.538070975894722,0.10893411844567619,-0.3708860232909895,-0.9426913369678238
0,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,276,0,31,2,1.982444503992934,-1.2765572124805176,2.7910163555579635,0.12678446174929053
1,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,891,1,275,3,1.1452038340302289,-0.261218893570559,-0.8662297906982841,0.3834469562539288
1,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,320,1,25,3,2.598837650007796,-0.9710018804244515,1.226916429538993,0.08592015725608308
0,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,900,1,1495,2,-3.017743186709845,-1.5029319178199951,-1.5115193205526682,-0.5534269861007735
0,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,528,1,981,2,-1.7935809103351898,-1.4548112905473976,-0.38847872623866253,-0.8882188692056157
0,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,458,3,67,3,2.168424989796613,-0.9212493636781042,0.5193465767459834,-0.2145992776018869
0,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,258,2,1635,1,-2.0261639310610553,-0.7879363791124586,2.8322606563298707,-0.02487408503466491
1,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,802,2,60,2,1.8388145269141838,-1.117350745315976,0.48154946698116885,1.5207693766484385
1,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,815,3,231,3,0.3345533925543537,0.0047920888777456035,-1.0942939713838757,-1.6273484029507177
0,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,878,1,48,4,2.641883311310744,0.7216808570351942,-1.4145227187995226,-0.7688152877794419
0,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,511,0,99,3,2.241482029169567,0.478632727515594,-0.017604218189216543,-0.6406387681595489
0,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,375,2,957,1,-2.5492759638974003,-0.3321421921726773,2.1000198211019545,0.39493514732368296
1,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,843,3,818,2,-1.531862145878358,-1.8918963499908419,-1.2947416705268464,-0.6654653873743368
1,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,393,2,925,1,-2.7560836221726706,-1.7023039593706024,1.5924972182924755,-0.6580133353168143
1,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,469,0,908,2,-1.6504710952898538,0.894857755771845,-0.0168337590535263,0.24419806060107696
2,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,664,1,102,3,2.33708882886945,-0.6425601579219408,0.48291420152467274,-0.17841017268458503
0,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,236,3,317,2,0.36498327765668115,-0.4871214695162002,1.1622589703190385,0.6189441177301608
1,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,726,3,461,3,-0.7347452445332106,0.024763669236576923,-2.0904280888309703,0.299209432532721
1,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,830,1,37,4,2.287726652669384,0.014894748421344849,-1.214914510632298,-1.8425606850953866
0,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,699,1,70,3,2.1167412371171315,-1.155569020833955,-0.26201900488715935,0.6306388879517394
0,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,387,3,930,2,-2.5720020017837575,-0.27129441734242443,-0.13450953674058436,0.06521232199849837
0,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,1062,0,1478,1,-3.45843242286996,-1.7886588266153318,-0.7328149882437083,-1.5130298462039649
1,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,522,0,390,1,0.09961533273981413,-0.5341605216361336,1.3667095140579866,0.7211771639402876
2,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,455,3,52,2,1.49349835203698,-1.8314042112127717,0.9736876303107628,-0.1670492125047999
0,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,719,3,137,3,1.947697477829398,-0.49367653079353335,-0.4694442976570023,0.9807036292917298
0,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,297,1,1919,2,-3.066993036613939,-0.6428646536976831,0.32407091561838935,0.23976655139476638
0,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,738,3,68,4,3.755709888634357,0.03688217896347936,-0.2957681034997727,0.9962163912615545
0,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,695,3,25,4,2.818064012105538,-0.3196337481163147,-1.0882622088365157,-1.314485354842515
2,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,542,0,32,2,2.0383795365843853,-1.8376902141895326,1.0831405263058536,-0.8061155825156584
1,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,371,3,100,3,2.0754036312240114,-0.7247318035236844,0.6779213835917939,0.7148430168386876
0,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,693,2,825,1,-1.7627675100909241,-2.201938606708849,-0.8568210261315213,0.033889440695504244
0,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,829,0,62,3,1.939381998461125,0.37294641404020146,-1.0044510432064067,-0.8893850203488162
2,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,702,3,728,3,-0.8456664761561316,0.938272183493677,-0.8083345853012276,-0.21450668762238287
1,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,726,1,90,3,1.4524159957209253,-1.5085390704798225,-0.9171622898760259,0.6676539879747833
0,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,826,2,273,2,1.3513765221270317,-0.6105042171953015,0.16039709611350197,-0.01934118739726657
0,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,719,3,66,3,2.2790447587629794,-0.5762632872632254,-0.3148648938321752,0.8833847562883054
1,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,445,1,1213,2,-3.102580236984251,-0.5865106486060446,-0.1224762839370254,0.121489423216222
0,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,254,0,107,1,0.8111337971189021,-1.4762092636222417,3.2231472422977143,0.5267640583482548
0,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,846,2,1157,1,-2.8611610426107474,-1.9510144606797535,-1.6568510945219859,0.8688493774216198
1,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,640,1,546,3,-0.5115977998253541,0.8929596162640779,-0.8738347237441538,0.7894002114023613
1,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,475,3,241,2,0.05327819760505181,-1.4542247736414913,0.37466218487337644,-0.2386963723593983
0,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,741,0,53,2,2.0771050403539744,-0.8816659199679604,0.11190132728870794,0.7881386107047748
0,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,659,1,37,5,3.829735377316615,0.8481542638811181,-0.8352182834193616,-1.2150654590828047
1,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,511,2,1508,1,-3.223680062500281,-0.9573798186129789,0.14987164622665028,0.43284380529759553
1,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,1030,3,32,4,2.661796769429903,-0.199310360954101,-2.309804919190955,0.11847478555203288
0,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,568,1,102,4,2.3963559174245552,0.6949880802036166,-0.7606591943501686,-0.12930437922478683
0,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,219,2,401,2,-0.43327635464000114,-0.560149687739733,0.5029660571884682,0.3354480742913323
0,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,555,1,28,4,2.56238743640852,0.17966818346602484,-0.8348613224716958,-0.8665449263646628
0,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,365,1,30,3,2.3546729714746815,-1.0915773390367347,0.28917872069942513,1.3041638538616638
1,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,968,0,20,3,2.3578212508373637,-0.8664799645784276,-0.8229013360739738,-2.3968734316907994
0,62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,485,1,1283,2,-2.2187051142464718,-1.0460180365592893,-0.06826934359059399,0.3540163605680805
1,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,396,0,65,2,2.3663487921575603,-0.8336089755945308,1.5437290704409397,0.15525387193189055
0,27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,550,1,37,3,2.4021056772891787,-1.3164065041046678,0.5551502822618843,-1.0119879927766744
1,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,606,1,38,5,2.9134779495536884,0.29914528567027115,-1.4380813253049092,-1.2528949987139102
1,29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,402,2,160,2,1.8583500892524627,-0.32264978807160566,1.4589163999486043,0.0920124543046563
0,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,464,2,23,2,2.424891812373154,-1.5823487002730685,0.4985202086234704,1.5407312084103184
1,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,671,2,71,1,0.5798711876151379,-2.6163717572203926,0.008723438439728294,0.2261996398044315
1,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,632,1,59,3,1.9421108719970699,-1.5101621203952948,1.9665256472948993,-1.8496372209904384
0,22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,539,3,33,3,2.6301297356025324,-0.7734504935751978,0.2620372532960382,0.7838603647928518
0,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,156,0,1442,1,-3.366126976034072,-0.08812915429262866,3.184486576398797,-0.9700076848088176
0,30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,338,1,62,3,2.4195261614382195,-0.9832924117124932,1.0512361663028238,-0.3305028511470188
0,83003.0,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,420,3,1674,2,-3.5280967885778636,-0.32315589290903596,1.52593319208986,-0.7322884734174478
0,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,274,2,1538,1,-3.0672746593017868,-0.8349152171285852,-0.030166904131996644,2.284859452657456
0,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,551,0,139,1,0.3296319006534958,-2.034638169798392,0.8798853927748117,-0.7792120847840045
1,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,522,3,507,3,-0.85818753655668,0.3777295590046384,-1.4084402683614627,0.6701208618849268
2,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,585,3,18,3,2.4835513608025925,-1.5015411606352043,2.181527910006537,-1.2435031200605164
0,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,642,0,940,1,-2.7762869627864752,-2.0770760799384305,-0.6256509647010958,0.01159369329127258
0,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,532,1,42,4,2.4152982164780705,0.3836725301043317,-1.0035741424861415,0.0018127247098795936
0,84835.0,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,890,0,1190,1,-3.0037640068801648,-2.0649374358469132,0.8205416917868587,-2.726741087112581
0,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,352,0,44,3,2.4276318446116085,0.5525315823463164,0.4176525553952084,-0.5039193823881877
1,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,783,1,16,3,2.3691679173247273,-1.6804925949504583,-0.6794137908496841,0.7258361780813637
0,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,632,1,1443,3,-1.5386681649042104,0.44810301230163224,-0.7639853875915974,1.0967551041904116
1,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,659,2,1029,1,-2.3435342855786665,-1.238626016562692,1.5231171435425457,-0.8064205093581136
0,72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,293,1,1188,2,-2.5270923539445973,-0.9188906165753216,0.001246288617290956,-0.2960131466510987
0,38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,691,2,49,3,2.4871752594764778,0.17005476087240395,-0.38937435569148293,2.1081022377833634
0,50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,667,1,99,3,1.0793822126442463,-0.3060121897301678,-1.140632583313938,-0.14558659677393856
1,68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,339,1,1670,2,-2.374079866046257,-1.1451582930492614,0.2847868530888334,-0.7305266701357628
1,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,590,1,900,2,-1.2776969871473494,-1.103738301854193,-0.09740086473636958,2.847315710796421
0,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,264,1,2153,2,-3.711235929669517,-0.38780673609798433,-0.2421900553093672,1.6969198879494158
1,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,804,0,636,2,-1.2355245784206244,0.5098182506784045,-0.8818675270486247,-1.1490046044958306
0,28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,778,1,57,4,2.6998151878310397,-0.47285115077134504,-0.8743106091802441,-0.40936003549374966
1,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,320,1,25,3,2.598837650007796,-0.9710018804244515,1.226916429538993,0.08592015725608308
0,54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,226,2,693,2,-1.158343492439709,0.8285267050934316,-0.19201180081409194,1.0746655737660349
0,79530.0,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,495,1,1348,2,-3.66379921518341,-0.6298999640010847,-0.6506800169200598,0.6819779584433144
0,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,433,0,51,2,1.9305282838011215,-1.1185299778659568,0.6351307387967646,1.1572291920634596
0,72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,314,3,1932,2,-2.4820967358972506,-0.6549126471289363,0.12836351728740733,0.4822011602597212
1,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,4,2,990,2,-0.5731869446866326,0.7850600815681037,0.9782502650067827,1.546531209260357
2,35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,835,1,30,3,2.262356847232672,-1.7520373626834496,-0.4851613579190268,-0.05932812047494586
1,29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,599,2,29,2,1.732132101131518,-2.1245409627460714,-0.043800033921537855,0.3249182290144132
1,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,531,2,73,3,2.0717759146567785,0.5061050461308634,1.864219893662846,-2.0053187450898773
0,22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,435,2,81,1,1.136503959822637,-2.033022003142173,2.9293856580791626,-0.40491619467393836
0,30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,357,2,37,2,2.1684402282597084,-1.4352788468037718,1.1990309582509757,-0.029980996987107097
1,66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,399,3,1377,3,-1.4554574599814107,0.9962141077938371,-0.25250882868393115,-0.4180331107330522
0,30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,523,2,51,2,2.043104390354198,-1.6216994526851023,0.035296056116445734,1.7129074917184088
1,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,571,1,17,4,3.5246069098022237,-0.8273771347671653,0.2848732371910092,-0.3721582231188896
0,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,676,1,22,3,2.667413395189651,-1.5592078300091379,-0.29236429613324083,0.6645814500349826
0,27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,339,0,324,1,0.26634675589974777,-0.7994249679650225,1.751912170778952,-0.19562928109158148
1,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,812,2,19,2,1.6018241200740329,-2.553884088426502,-0.596209519990542,-0.6197667510694911
0,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,493,2,41,2,2.1190453843664003,-1.3727114220364731,0.632641526814176,0.18328288383356525
1,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,647,3,492,3,0.044930141691860874,0.9881141850791855,1.3781521789972109,-1.6646186744644735
0,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,235,3,114,3,1.2573195994196673,0.03843732796813409,-0.2443905830098503,0.9492737314943203
0,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,783,3,1738,2,-3.461199094746599,-1.3575519334806132,-1.1871761894284891,-0.9835035553663412
1,62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,613,3,222,3,0.6929199550366753,-0.7587231067211029,-0.2490610319675479,-1.0712736238533738
0,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,818,2,1127,1,-2.3601416517735303,-1.7239323486455334,-1.030173294497058,0.45419209188292536
1,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,466,1,209,2,0.26963905575437175,-1.1961278979876886,0.22454355396698092,1.325050572650806
1,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,779,1,787,3,-1.5847413898914138,0.9817351222347517,-1.8668184864891442,0.02280241599397859
1,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,519,3,1598,2,-3.279996976429156,-0.8273849137914849,-0.5674476864035697,0.8560424705195542
0,15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,236,3,47,3,2.4509775160963367,-0.7138630503125358,2.4832889844929436,0.5348178806621213
